2021-10-14 10:42:40,135 INFO werkzeug MainThread :  * Restarting with stat
2021-10-14 10:44:37,309 INFO werkzeug Thread-11 : 127.0.0.1 - - [14/Oct/2021 10:44:37] "[36mGET /static/styles/footerStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 10:44:37,309 INFO werkzeug Thread-12 : 127.0.0.1 - - [14/Oct/2021 10:44:37] "[36mGET /static/styles/signupStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 10:45:03,221 INFO werkzeug MainThread :  * Detected change in 'C:\\Users\\cjfox\\Documents\\GitHub\\Eventsly\\app.py', reloading
2021-10-14 10:45:03,417 INFO werkzeug MainThread :  * Restarting with stat
2021-10-14 15:35:35,049 INFO werkzeug MainThread :  * Restarting with stat
2021-10-14 15:35:37,266 WARNING werkzeug MainThread :  * Debugger is active!
2021-10-14 15:35:37,307 INFO werkzeug MainThread :  * Debugger PIN: 205-523-811
2021-10-14 15:35:38,594 INFO werkzeug Thread-1 :  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
<<<<<<< HEAD
2021-10-14 15:56:44,062 INFO werkzeug MainThread :  * Restarting with stat
2021-10-14 15:56:47,218 WARNING werkzeug MainThread :  * Debugger is active!
2021-10-14 15:56:47,234 INFO werkzeug MainThread :  * Debugger PIN: 205-523-811
2021-10-14 15:56:47,794 INFO werkzeug Thread-1 :  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2021-10-14 15:57:02,744 INFO werkzeug Thread-2 : 127.0.0.1 - - [14/Oct/2021 15:57:02] "GET / HTTP/1.1" 200 -
2021-10-14 15:57:04,238 INFO werkzeug Thread-6 : 127.0.0.1 - - [14/Oct/2021 15:57:04] "[36mGET /static/styles/mapStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 15:57:04,238 INFO werkzeug Thread-3 : 127.0.0.1 - - [14/Oct/2021 15:57:04] "[36mGET /static/styles/eventslyStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 15:57:04,238 INFO werkzeug Thread-5 : 127.0.0.1 - - [14/Oct/2021 15:57:04] "[36mGET /static/styles/footerStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 15:57:04,238 INFO werkzeug Thread-4 : 127.0.0.1 - - [14/Oct/2021 15:57:04] "[36mGET /static/styles/navbarStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 15:57:04,246 INFO werkzeug Thread-7 : 127.0.0.1 - - [14/Oct/2021 15:57:04] "[36mGET /static/scripts/mapScripts.js HTTP/1.1[0m" 304 -
2021-10-14 15:57:04,262 INFO werkzeug Thread-8 : 127.0.0.1 - - [14/Oct/2021 15:57:04] "[36mGET /static/scripts/navScripts.js HTTP/1.1[0m" 304 -
2021-10-14 15:57:19,864 INFO werkzeug Thread-9 : 127.0.0.1 - - [14/Oct/2021 15:57:19] "[33mGET /createAccount.html HTTP/1.1[0m" 404 -
2021-10-14 15:57:23,457 INFO werkzeug Thread-10 : 127.0.0.1 - - [14/Oct/2021 15:57:23] "GET /register.html HTTP/1.1" 200 -
2021-10-14 15:57:23,529 INFO werkzeug Thread-11 : 127.0.0.1 - - [14/Oct/2021 15:57:23] "[36mGET /static/styles/eventslyStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 15:57:23,529 INFO werkzeug Thread-12 : 127.0.0.1 - - [14/Oct/2021 15:57:23] "[36mGET /static/styles/navbarStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 15:57:23,537 INFO werkzeug Thread-13 : 127.0.0.1 - - [14/Oct/2021 15:57:23] "[36mGET /static/styles/footerStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 15:57:23,553 INFO werkzeug Thread-14 : 127.0.0.1 - - [14/Oct/2021 15:57:23] "GET /static/styles/signupStyleSheet.css HTTP/1.1" 200 -
2021-10-14 15:57:26,900 INFO werkzeug Thread-15 : 127.0.0.1 - - [14/Oct/2021 15:57:26] "GET /login.html HTTP/1.1" 200 -
2021-10-14 15:57:26,972 INFO werkzeug Thread-16 : 127.0.0.1 - - [14/Oct/2021 15:57:26] "[36mGET /static/styles/eventslyStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 15:57:26,980 INFO werkzeug Thread-17 : 127.0.0.1 - - [14/Oct/2021 15:57:26] "[36mGET /static/styles/navbarStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 15:57:26,980 INFO werkzeug Thread-18 : 127.0.0.1 - - [14/Oct/2021 15:57:26] "[36mGET /static/styles/footerStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 15:57:27,069 INFO werkzeug Thread-19 : 127.0.0.1 - - [14/Oct/2021 15:57:27] "[36mGET /static/scripts/navScripts.js HTTP/1.1[0m" 304 -
2021-10-14 15:57:27,069 INFO werkzeug Thread-20 : 127.0.0.1 - - [14/Oct/2021 15:57:27] "[36mGET /static/images/examplePic.png HTTP/1.1[0m" 304 -
=======
2021-10-14 16:12:59,570 INFO werkzeug MainThread :  * Restarting with stat
2021-10-14 16:13:03,302 WARNING werkzeug MainThread :  * Debugger is active!
2021-10-14 16:13:03,335 INFO werkzeug MainThread :  * Debugger PIN: 205-523-811
2021-10-14 16:13:04,097 INFO werkzeug Thread-1 :  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2021-10-14 16:19:45,558 INFO werkzeug Thread-2 : 127.0.0.1 - - [14/Oct/2021 16:19:45] "GET / HTTP/1.1" 200 -
2021-10-14 16:19:48,019 INFO werkzeug Thread-6 : 127.0.0.1 - - [14/Oct/2021 16:19:48] "[36mGET /static/styles/mapStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:19:48,019 INFO werkzeug Thread-5 : 127.0.0.1 - - [14/Oct/2021 16:19:48] "[36mGET /static/styles/footerStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:19:48,115 INFO werkzeug Thread-3 : 127.0.0.1 - - [14/Oct/2021 16:19:48] "[36mGET /static/styles/eventslyStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:19:48,131 INFO werkzeug Thread-4 : 127.0.0.1 - - [14/Oct/2021 16:19:48] "[36mGET /static/styles/navbarStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:19:48,155 INFO werkzeug Thread-8 : 127.0.0.1 - - [14/Oct/2021 16:19:48] "[36mGET /static/scripts/navScripts.js HTTP/1.1[0m" 304 -
2021-10-14 16:19:48,163 INFO werkzeug Thread-7 : 127.0.0.1 - - [14/Oct/2021 16:19:48] "[36mGET /static/scripts/mapScripts.js HTTP/1.1[0m" 304 -
2021-10-14 16:19:50,083 INFO werkzeug Thread-9 : 127.0.0.1 - - [14/Oct/2021 16:19:50] "GET /register.html HTTP/1.1" 200 -
2021-10-14 16:19:50,195 INFO werkzeug Thread-10 : 127.0.0.1 - - [14/Oct/2021 16:19:50] "[36mGET /static/styles/eventslyStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:19:50,203 INFO werkzeug Thread-11 : 127.0.0.1 - - [14/Oct/2021 16:19:50] "[36mGET /static/styles/navbarStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:19:50,211 INFO werkzeug Thread-12 : 127.0.0.1 - - [14/Oct/2021 16:19:50] "[36mGET /static/styles/footerStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:19:50,219 INFO werkzeug Thread-13 : 127.0.0.1 - - [14/Oct/2021 16:19:50] "[36mGET /static/styles/signupStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:20:06,515 INFO werkzeug MainThread :  * Detected change in 'C:\\Users\\cjfox\\Documents\\GitHub\\Eventsly\\models.py', reloading
2021-10-14 16:20:06,708 INFO werkzeug MainThread :  * Restarting with stat
2021-10-14 16:20:56,726 INFO werkzeug MainThread :  * Restarting with stat
2021-10-14 16:20:58,636 WARNING werkzeug MainThread :  * Debugger is active!
2021-10-14 16:20:58,652 INFO werkzeug MainThread :  * Debugger PIN: 205-523-811
2021-10-14 16:20:59,350 INFO werkzeug Thread-1 :  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2021-10-14 16:21:03,328 INFO werkzeug Thread-2 : 127.0.0.1 - - [14/Oct/2021 16:21:03] "GET / HTTP/1.1" 200 -
2021-10-14 16:21:04,959 INFO werkzeug Thread-7 : 127.0.0.1 - - [14/Oct/2021 16:21:04] "[36mGET /static/scripts/mapScripts.js HTTP/1.1[0m" 304 -
2021-10-14 16:21:04,959 INFO werkzeug Thread-4 : 127.0.0.1 - - [14/Oct/2021 16:21:04] "[36mGET /static/styles/navbarStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:21:04,959 INFO werkzeug Thread-5 : 127.0.0.1 - - [14/Oct/2021 16:21:04] "[36mGET /static/styles/footerStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:21:04,970 INFO werkzeug Thread-6 : 127.0.0.1 - - [14/Oct/2021 16:21:04] "[36mGET /static/styles/mapStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:21:04,970 INFO werkzeug Thread-3 : 127.0.0.1 - - [14/Oct/2021 16:21:04] "[36mGET /static/styles/eventslyStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:21:04,986 INFO werkzeug Thread-8 : 127.0.0.1 - - [14/Oct/2021 16:21:04] "[36mGET /static/scripts/navScripts.js HTTP/1.1[0m" 304 -
2021-10-14 16:21:17,583 INFO werkzeug Thread-9 : 127.0.0.1 - - [14/Oct/2021 16:21:17] "GET /register.html HTTP/1.1" 200 -
2021-10-14 16:21:17,655 INFO werkzeug Thread-10 : 127.0.0.1 - - [14/Oct/2021 16:21:17] "[36mGET /static/styles/eventslyStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:21:17,671 INFO werkzeug Thread-12 : 127.0.0.1 - - [14/Oct/2021 16:21:17] "[36mGET /static/styles/footerStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:21:17,679 INFO werkzeug Thread-11 : 127.0.0.1 - - [14/Oct/2021 16:21:17] "[36mGET /static/styles/navbarStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:21:17,679 INFO werkzeug Thread-13 : 127.0.0.1 - - [14/Oct/2021 16:21:17] "[36mGET /static/styles/signupStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:21:29,349 INFO models Thread-14 : User cjfox1 account was created.
2021-10-14 16:21:29,357 INFO werkzeug Thread-14 : 127.0.0.1 - - [14/Oct/2021 16:21:29] "[32mPOST /register.html HTTP/1.1[0m" 302 -
2021-10-14 16:21:29,373 INFO werkzeug Thread-15 : 127.0.0.1 - - [14/Oct/2021 16:21:29] "GET /index.html HTTP/1.1" 200 -
2021-10-14 16:21:29,461 INFO werkzeug Thread-16 : 127.0.0.1 - - [14/Oct/2021 16:21:29] "[36mGET /static/styles/eventslyStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:21:29,477 INFO werkzeug Thread-17 : 127.0.0.1 - - [14/Oct/2021 16:21:29] "[36mGET /static/styles/navbarStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:21:29,485 INFO werkzeug Thread-18 : 127.0.0.1 - - [14/Oct/2021 16:21:29] "[36mGET /static/styles/footerStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:21:29,493 INFO werkzeug Thread-19 : 127.0.0.1 - - [14/Oct/2021 16:21:29] "[36mGET /static/styles/mapStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:21:29,493 INFO werkzeug Thread-20 : 127.0.0.1 - - [14/Oct/2021 16:21:29] "[36mGET /static/scripts/mapScripts.js HTTP/1.1[0m" 304 -
2021-10-14 16:21:29,648 INFO werkzeug Thread-21 : 127.0.0.1 - - [14/Oct/2021 16:21:29] "[36mGET /static/scripts/navScripts.js HTTP/1.1[0m" 304 -
2021-10-14 16:21:30,607 INFO werkzeug Thread-22 : 127.0.0.1 - - [14/Oct/2021 16:21:30] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2021-10-14 16:57:37,079 INFO werkzeug MainThread :  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2021-10-14 16:57:46,209 INFO werkzeug Thread-1 : 127.0.0.1 - - [14/Oct/2021 16:57:46] "GET / HTTP/1.1" 200 -
2021-10-14 16:57:47,213 INFO werkzeug Thread-3 : 127.0.0.1 - - [14/Oct/2021 16:57:47] "[36mGET /static/styles/navbarStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:57:47,214 INFO werkzeug Thread-2 : 127.0.0.1 - - [14/Oct/2021 16:57:47] "[36mGET /static/styles/eventslyStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:57:47,216 INFO werkzeug Thread-4 : 127.0.0.1 - - [14/Oct/2021 16:57:47] "[36mGET /static/styles/footerStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:57:47,217 INFO werkzeug Thread-5 : 127.0.0.1 - - [14/Oct/2021 16:57:47] "[36mGET /static/styles/mapStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:57:47,222 INFO werkzeug Thread-6 : 127.0.0.1 - - [14/Oct/2021 16:57:47] "[36mGET /static/scripts/mapScripts.js HTTP/1.1[0m" 304 -
2021-10-14 16:57:47,238 INFO werkzeug Thread-7 : 127.0.0.1 - - [14/Oct/2021 16:57:47] "[36mGET /static/scripts/navScripts.js HTTP/1.1[0m" 304 -
2021-10-14 16:57:48,746 INFO werkzeug Thread-9 : 127.0.0.1 - - [14/Oct/2021 16:57:48] "GET / HTTP/1.1" 200 -
2021-10-14 16:57:48,781 INFO werkzeug Thread-8 : 127.0.0.1 - - [14/Oct/2021 16:57:48] "[36mGET /static/styles/eventslyStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:57:48,784 INFO werkzeug Thread-10 : 127.0.0.1 - - [14/Oct/2021 16:57:48] "[36mGET /static/styles/navbarStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:57:48,788 INFO werkzeug Thread-11 : 127.0.0.1 - - [14/Oct/2021 16:57:48] "[36mGET /static/styles/footerStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:57:48,790 INFO werkzeug Thread-12 : 127.0.0.1 - - [14/Oct/2021 16:57:48] "[36mGET /static/styles/mapStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:57:48,791 INFO werkzeug Thread-13 : 127.0.0.1 - - [14/Oct/2021 16:57:48] "[36mGET /static/scripts/mapScripts.js HTTP/1.1[0m" 304 -
2021-10-14 16:57:48,843 INFO werkzeug Thread-14 : 127.0.0.1 - - [14/Oct/2021 16:57:48] "[36mGET /static/scripts/navScripts.js HTTP/1.1[0m" 304 -
2021-10-14 16:57:50,771 INFO werkzeug Thread-15 : 127.0.0.1 - - [14/Oct/2021 16:57:50] "GET /register.html HTTP/1.1" 200 -
2021-10-14 16:57:50,810 INFO werkzeug Thread-16 : 127.0.0.1 - - [14/Oct/2021 16:57:50] "[36mGET /static/styles/eventslyStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:57:50,810 INFO werkzeug Thread-17 : 127.0.0.1 - - [14/Oct/2021 16:57:50] "[36mGET /static/styles/navbarStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:57:50,813 INFO werkzeug Thread-18 : 127.0.0.1 - - [14/Oct/2021 16:57:50] "[36mGET /static/styles/footerStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:57:50,816 INFO werkzeug Thread-19 : 127.0.0.1 - - [14/Oct/2021 16:57:50] "[36mGET /static/styles/signupStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 16:58:07,485 INFO models Thread-20 : User test account was created.
2021-10-14 16:58:07,487 ERROR models Thread-20 : Exception on /register.html [POST]
Traceback (most recent call last):
  File "C:\Users\cjfox\Documents\GitHub\Eventsly\app.py", line 44, in register
    flash('Your account has been created!', 'success')
  File "C:\Users\cjfox\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.9_qbz5n2kfra8p0\LocalCache\local-packages\Python39\site-packages\flask\helpers.py", line 391, in flash
    session["_flashes"] = flashes
  File "C:\Users\cjfox\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.9_qbz5n2kfra8p0\LocalCache\local-packages\Python39\site-packages\flask\sessions.py", line 97, in _fail
    raise RuntimeError(
RuntimeError: The session is unavailable because no secret key was set.  Set the secret_key on the application to something unique and secret.

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\cjfox\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.9_qbz5n2kfra8p0\LocalCache\local-packages\Python39\site-packages\flask\app.py", line 2070, in wsgi_app
    response = self.full_dispatch_request()
  File "C:\Users\cjfox\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.9_qbz5n2kfra8p0\LocalCache\local-packages\Python39\site-packages\flask\app.py", line 1515, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "C:\Users\cjfox\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.9_qbz5n2kfra8p0\LocalCache\local-packages\Python39\site-packages\flask\app.py", line 1513, in full_dispatch_request
    rv = self.dispatch_request()
  File "C:\Users\cjfox\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.9_qbz5n2kfra8p0\LocalCache\local-packages\Python39\site-packages\flask\app.py", line 1499, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**req.view_args)
  File "C:\Users\cjfox\Documents\GitHub\Eventsly\app.py", line 47, in register
    flash('Unable to make your account','failure')
  File "C:\Users\cjfox\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.9_qbz5n2kfra8p0\LocalCache\local-packages\Python39\site-packages\flask\helpers.py", line 391, in flash
    session["_flashes"] = flashes
  File "C:\Users\cjfox\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.9_qbz5n2kfra8p0\LocalCache\local-packages\Python39\site-packages\flask\sessions.py", line 97, in _fail
    raise RuntimeError(
RuntimeError: The session is unavailable because no secret key was set.  Set the secret_key on the application to something unique and secret.
2021-10-14 16:58:07,510 INFO werkzeug Thread-20 : 127.0.0.1 - - [14/Oct/2021 16:58:07] "[35m[1mPOST /register.html HTTP/1.1[0m" 500 -
2021-10-14 16:58:07,984 INFO werkzeug Thread-22 : 127.0.0.1 - - [14/Oct/2021 16:58:07] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2021-10-14 16:58:22,363 INFO werkzeug MainThread :  * Restarting with stat
2021-10-14 16:58:23,238 WARNING werkzeug MainThread :  * Debugger is active!
2021-10-14 16:58:23,249 INFO werkzeug MainThread :  * Debugger PIN: 205-523-811
2021-10-14 16:58:23,653 INFO werkzeug Thread-1 :  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2021-10-14 16:59:58,489 INFO werkzeug MainThread :  * Restarting with stat
2021-10-14 16:59:59,279 WARNING werkzeug MainThread :  * Debugger is active!
2021-10-14 16:59:59,288 INFO werkzeug MainThread :  * Debugger PIN: 205-523-811
2021-10-14 16:59:59,560 INFO werkzeug Thread-1 :  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2021-10-14 17:00:11,699 INFO werkzeug Thread-2 : 127.0.0.1 - - [14/Oct/2021 17:00:11] "GET / HTTP/1.1" 200 -
2021-10-14 17:00:12,724 INFO werkzeug Thread-3 : 127.0.0.1 - - [14/Oct/2021 17:00:12] "[36mGET /static/styles/eventslyStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 17:00:12,725 INFO werkzeug Thread-7 : 127.0.0.1 - - [14/Oct/2021 17:00:12] "[36mGET /static/scripts/mapScripts.js HTTP/1.1[0m" 304 -
2021-10-14 17:00:12,733 INFO werkzeug Thread-5 : 127.0.0.1 - - [14/Oct/2021 17:00:12] "[36mGET /static/styles/footerStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 17:00:12,733 INFO werkzeug Thread-6 : 127.0.0.1 - - [14/Oct/2021 17:00:12] "[36mGET /static/styles/mapStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 17:00:12,738 INFO werkzeug Thread-4 : 127.0.0.1 - - [14/Oct/2021 17:00:12] "[36mGET /static/styles/navbarStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 17:00:12,742 INFO werkzeug Thread-8 : 127.0.0.1 - - [14/Oct/2021 17:00:12] "[36mGET /static/scripts/navScripts.js HTTP/1.1[0m" 304 -
2021-10-14 17:00:14,649 INFO werkzeug Thread-9 : 127.0.0.1 - - [14/Oct/2021 17:00:14] "GET /register.html HTTP/1.1" 200 -
2021-10-14 17:00:14,689 INFO werkzeug Thread-10 : 127.0.0.1 - - [14/Oct/2021 17:00:14] "[36mGET /static/styles/eventslyStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 17:00:14,691 INFO werkzeug Thread-11 : 127.0.0.1 - - [14/Oct/2021 17:00:14] "[36mGET /static/styles/navbarStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 17:00:14,694 INFO werkzeug Thread-12 : 127.0.0.1 - - [14/Oct/2021 17:00:14] "[36mGET /static/styles/footerStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 17:00:14,696 INFO werkzeug Thread-13 : 127.0.0.1 - - [14/Oct/2021 17:00:14] "[36mGET /static/styles/signupStyleSheet.css HTTP/1.1[0m" 304 -
2021-10-14 17:00:36,081 INFO models Thread-14 : User test4 account was created.
2021-10-14 17:00:36,082 INFO werkzeug Thread-14 : 127.0.0.1 - - [14/Oct/2021 17:00:36] "[32mPOST /register.html HTTP/1.1[0m" 302 -
2021-10-14 17:00:36,090 INFO werkzeug Thread-15 : 127.0.0.1 - - [14/Oct/2021 17:00:36] "GET /index.html HTTP/1.1" 200 -
2021-10-14 17:00:36,139 INFO werkzeug Thread-17 : 127.0.0.1 - - [14/Oct/2021 17:00:36] "[36mGET /static/styles/navbarStyleSheet.css HTTP/1.1[0m" 304 -
